"year","fips","acs_median_rent_estimate","acs_median_rent_percent_household_income_estimate","acs_median_rent_moe","acs_median_rent_percent_household_income_moe"
2014,"22069",623,41.2,29,3.4
2014,"37041",725,37.7,65,6
2014,"22103",991,32.1,29,1.3
2014,"55101",783,30.3,20,1.2
2014,"51093",937,29.9,105,3.3
2014,"27127",568,26.4,32,1.9
2014,"18105",819,39.4,17,2.1
2014,"42047",563,27.6,28,3.7
2014,"18019",741,28.3,16,1.1
2014,"31033",590,24.3,33,2.6
2014,"20197",745,24.1,46,2.8
2014,"42089",1038,33.9,40,2.3
2014,"48257",889,31.4,34,2.2
2014,"19055",558,26.2,59,2
2014,"29031",686,29.8,23,1.5
2014,"19091",582,23.1,46,5.4
2014,"02230",1038,19.8,157,3.6
2014,"41067",1015,29.9,13,0.7
2014,"53011",963,30.4,11,0.8
2014,"25025",1279,31,11,0.4
2014,"19017",601,24.3,24,2.7
2014,"27039",675,27.9,58,2.9
2014,"08123",868,31,23,1.2
2014,"06083",1357,33.9,25,0.8
2014,"06113",1096,35.5,21,0.9
2014,"02170",1073,29.1,33,1.3
2014,"55055",761,27.6,25,1.2
2014,"01119",569,41.8,112,12.9
2014,"34003",1340,31,12,0.7
2014,"13161",481,26.6,45,8.6
2014,"21095",483,28.4,32,4.1
2014,"29185",443,30,30,4.1
2014,"12049",648,30.9,48,3.2
2014,"21131",478,22.6,68,5.5
2014,"31049",629,18.8,39,2.3
2014,"40049",598,25,28,2.1
2014,"01071",550,27.5,24,2.2
2014,"26127",685,31.4,21,2.3
2014,"41059",680,25.8,26,1.7
2014,"17135",606,26.3,27,2.8
2014,"22079",726,32.3,17,1.7
2014,"01049",528,24.5,17,2
2014,"51173",570,27.5,17,3.6
2014,"31015",395,28.8,61,10.5
2014,"16037",539,29,119,8.1
2014,"06115",884,34.5,33,2.2
2014,"19161",538,20.7,35,3.2
2014,"38003",560,22.3,134,1.6
2014,"55081",759,25.5,18,1.5
2014,"02100",824,25.9,65,8.1
2014,"48501",631,25.2,58,4.5
2014,"35025",760,22.9,37,1.9
2014,"20073",496,27.6,40,5
2014,"48147",672,33.3,35,3.2
2014,"18117",574,28.2,31,2.6
2014,"12023",776,28.8,37,2.4
2014,"31171",525,18.5,82,3.9
2014,"51035",528,28.9,22,4.8
2014,"38037",442,25.1,80,6.7
2014,"22045",666,28.4,31,2
2014,"54005",569,30.4,33,4.2
2014,"32027",625,24.1,141,7.7
2014,"38007",823,13.2,262,7.8
2014,"08119",961,35,127,4.8
2014,"20083",543,21.7,61,2.2
2014,"48303",807,33.3,15,1.1
2014,"33009",892,28.6,22,1.7
2014,"30043",694,27.3,56,3.4
2014,"17105",629,24.5,21,2
2014,"54003",874,29.8,46,1.9
2014,"31053",692,25.3,26,1.3
2014,"34033",999,35.7,35,2.5
2014,"48453",1022,30.8,8,0.5
2014,"27019",941,28.9,28,2.3
2014,"33015",1114,28.6,21,0.7
2014,"24003",1479,29.2,24,0.8
2014,"48039",888,26.7,20,1
2014,"31177",695,25.1,46,3.4
2014,"55097",664,29.7,24,1.7
2014,"48253",619,23,151,4.4
2014,"48201",895,29.8,4,0.3
2014,"13301",563,33.6,78,5
2014,"21045",484,24.8,28,5.7
2014,"34027",1353,28.1,22,0.8
2014,"45069",552,33.4,57,2.9
2014,"13075",674,30.6,48,5.1
2014,"51131",680,28.9,23,2.4
2014,"01075",473,27.7,76,2.3
2014,"05049",493,30.6,59,5
2014,"48273",736,29.9,36,3.1
2014,"21133",524,36.3,64,6.9
2014,"47087",515,31.4,66,4.3
2014,"28153",497,32,69,5.3
2014,"30005",469,25.4,91,3.2
2014,"30075",580,25.4,80,4.4
2014,"54029",623,28.7,34,2
2014,"13039",910,28.5,44,1.7
2014,"18053",628,28.3,27,1.5
2014,"35015",738,23.7,25,2.4
2014,"21047",756,30.7,24,1.7
2014,"05055",662,29.2,25,3.2
2014,"54065",704,27.3,37,2.6
2014,"20145",478,26.6,234,3.9
2014,"17149",507,25.7,35,3.3
2014,"48337",721,32.5,38,3.2
2014,"06039",937,32.6,26,1.9
2014,"55041",470,22.6,39,3
2014,"19079",615,27.3,51,3.4
2014,"18181",689,27.3,27,2.8
2014,"01077",587,30.4,14,2.3
2014,"36035",701,31.2,17,2.8
2014,"55091",580,28,72,2.7
2014,"17013",593,26.3,49,5.5
2014,"38041",502,18.3,83,4.6
2014,"17023",607,25.1,55,3.3
2014,"48449",627,26.4,24,2
2014,"35005",684,29,39,1.7
2014,"45081",638,24.7,45,5.8
2014,"20181",662,27.5,40,5.1
2014,"51117",651,30.7,35,3.3
2014,"20011",580,27.5,40,1.2
2014,"05035",681,33.7,17,2.1
2014,"05081",524,33.8,40,4.9
2014,"48017",587,23.9,151,6.4
2014,"21061",574,28.9,33,7.6
2014,"30065",547,29,43,4.4
2014,"47121",572,27.1,56,9.1
2014,"35055",762,37,46,5.5
2014,"30059",641,25,267,4.6
2014,"48087",465,21.3,55,3.8
2014,"22117",567,36.2,24,4.7
2014,"17131",587,23,76,2
2014,"27173",567,27.5,30,2.1
2014,"24015",996,29.7,32,2.2
2014,"33005",938,32.7,26,1.7
2014,"22005",872,30.2,49,2.8
2014,"17011",635,26.5,35,1.9
2014,"51171",782,29.8,39,3.4
2014,"48009",652,28.7,44,5.9
2014,"21209",729,26.7,31,2.2
2014,"26149",646,29.6,26,1.9
2014,"20061",1002,28.1,42,0.9
2014,"46069",496,14,126,3.5
2014,"48301",842,41.7,487,33
2014,"24027",1548,29.2,32,0.9
2014,"39061",708,31.3,7,0.6
2014,"09007",1069,29.4,24,1.1
2014,"24009",1477,30.6,74,2.4
2014,"05119",779,29.9,10,0.7
2014,"05007",787,24.4,15,0.8
2014,"24017",1505,34.1,55,1.9
2014,"02110",1169,26.2,64,2.1
2014,"12045",842,35.8,104,6.3
2014,"28025",640,38.6,51,7.4
2014,"13173",640,31.8,35,12.4
2014,"51678",846,29.3,156,5.5
2014,"35006",587,32.2,69,4.7
2014,"46023",501,24.1,44,2.8
2014,"45027",572,30.7,49,2.6
2014,"47025",518,31.2,23,3
2014,"30037",766,21.8,40,15.3
2014,"37171",615,28.7,22,1.6
2014,"06031",875,30.7,21,1.3
2014,"46091",494,19.9,56,4.6
2014,"20075",495,19.3,110,7.5
2014,"29213",681,30.8,17,2.1
2014,"20175",661,23.4,40,2
2014,"18135",606,27.6,35,1.9
2014,"17005",631,26.7,65,2.9
2014,"17185",567,25.8,45,2.2
2014,"49019",801,31.5,90,11.8
2014,"08033",643,27.5,248,19.7
2014,"37175",647,30.9,45,3.7
2014,"47053",607,29.5,25,3
2014,"39071",622,31.1,48,2.3
2014,"30013",629,26.4,15,1.5
2014,"13297",821,32.8,31,3
2014,"28081",661,29.8,26,1.7
2014,"39083",691,28.5,25,2.3
2014,"40129",496,23.1,63,8.7
2014,"31135",603,24.9,36,4.1
2014,"17015",560,28.6,44,2.8
2014,"18075",571,26.8,26,2.1
2014,"53021",782,28.5,24,1.5
2014,"29081",569,24.2,54,1.9
2014,"26035",599,34.7,25,3.3
2014,"29227",328,18.4,44,3.6
2014,"22095",875,31.5,77,4.4
2014,"29139",623,34.4,43,4.9
2014,"54095",484,30.6,53,4.7
2014,"21149",520,26,45,3.4
2014,"39009",703,43.1,20,5.5
2014,"51169",491,29.9,34,5.7
2014,"29211",555,21.7,69,4.1
2014,"37123",544,31,38,2.6
2014,"28043",535,31.9,29,3
2014,"06003",775,35.9,327,10
2014,"22037",632,29.1,74,3.2
2014,"21029",776,25.1,21,3.3
2014,"44005",1130,29,31,1.4
2014,"17007",720,28.5,36,2
2014,"01097",773,33.7,10,0.8
2014,"27015",607,27.7,25,1.3
2014,"48173",1106,20.8,176,16.4
2014,"48441",777,30.5,13,1.9
2014,"06023",899,36.3,17,2
2014,"38009",599,24.4,58,3.9
2014,"26093",915,28.2,29,1.6
2014,"24021",1272,30.6,26,1.1
2014,"50007",1066,32.4,23,1.2
2014,"37067",731,31.2,10,0.9
2014,"12109",1105,31.8,29,2.1
2014,"06079",1226,34.7,18,1.1
2014,"42027",894,36.4,21,2.6
2014,"27055",607,29.8,42,2.2
2014,"51107",1673,28,25,0.9
2014,"06075",1533,28.1,18,0.3
2014,"47095",435,26.7,44,3.4
2014,"21159",571,35.1,187,9.4
2014,"32003",1009,30.8,7,0.4
2014,"51027",621,41.2,35,5.3
2014,"37197",591,27.4,20,3.5
2014,"05033",615,27.7,27,1.7
2014,"48359",822,42.3,268,16.1
2014,"47003",667,30,32,3.1
2014,"16067",561,23.1,33,2.5
2014,"48485",737,28.3,19,1.3
2014,"20209",766,32.7,17,1.1
2014,"38027",425,18.8,21,11.3
2014,"17053",581,23.8,36,2.2
2014,"13013",904,30.9,35,1.9
2014,"12017",780,35.3,24,2.8
2014,"20157",505,20.9,62,3.2
2014,"37157",612,31.4,16,2.2
2014,"46097",447,18,101,9.8
2014,"18079",720,27.3,29,6.9
2014,"48299",712,29.4,57,5.8
2014,"22101",671,27.1,23,2.2
2014,"41033",823,36.7,34,1.6
2014,"30011",475,17.2,29,3.8
2014,"40009",700,19.9,78,3.5
2014,"47161",615,30.1,25,3.8
2014,"20205",565,25.7,49,3.4
2014,"28039",804,40.7,180,8
2014,"47139",625,31.6,28,4.9
2014,"29015",589,34.5,31,5.6
2014,"48419",575,31.5,26,4.2
2014,"48333",535,31.1,45,5
2014,"13009",705,40.7,26,2.9
2014,"12007",704,34.8,86,7.9
2014,"05103",570,31.9,35,5.3
2014,"21085",516,29.3,41,2.1
2014,"02188",1126,17.7,66,1.2
2014,"48197",495,31.2,104,5.5
2014,"27009",658,30.1,27,2.8
2014,"36117",689,31.4,24,1.8
2014,"42075",761,27.6,15,1.3
2014,"51760",893,33.1,11,0.8
2014,"27133",619,28,63,3
2014,"12015",900,33.5,28,2
2014,"37057",642,27.8,19,1.3
2014,"48103",635,22.4,85,3.9
2014,"06057",1190,36.8,74,2.7
2014,"29189",873,29.8,9,0.4
2014,"36119",1354,33,12,0.5
2014,"17063",941,29.8,40,4.6
2014,"36087",1329,36.6,25,1.6
2014,"42041",871,28,13,0.9
2014,"39085",808,29.3,13,1.1
2014,"46099",698,26.8,11,0.9
2014,"36005",1060,35.3,5,0.5
2014,"08039",1109,28.5,172,2.5
2014,"51061",1161,28,49,1.9
2014,"17019",807,35.5,14,1.3
2014,"51127",892,19.6,263,10.9
2014,"55105",744,30.4,15,1.3
2014,"01085",566,30.7,28,6.1
2014,"05095",514,37,62,7.6
2014,"13193",543,35.6,57,4.9
2014,"06049",671,34.7,113,7.1
2014,"45033",544,29.2,30,2
2014,"27011",518,25,58,8.2
2014,"20055",680,22.6,17,2.1
2014,"26097",582,27.2,28,1.9
2014,"36039",836,34.3,39,2.4
2014,"26133",571,30.5,24,2.5
2014,"21229",536,31.5,44,5.9
2014,"47001",701,28.2,23,1.8
2014,"26033",612,32,19,2.7
2014,"13185",776,33.1,18,1.4
2014,"08017",600,16.3,142,2.6
2014,"55113",646,30.3,31,1.8
2014,"02185",1109,18.2,69,3
2014,"26051",556,33.3,44,2.4
2014,"51840",919,34.6,42,3.2
2014,"08043",697,30.6,38,2.8
2014,"29075",499,24,71,3.2
2014,"20085",702,25.4,41,2.6
2014,"29219",723,28.5,62,2.2
2014,"19043",558,24.9,31,2.5
2014,"48171",874,32.2,64,4.6
2014,"27117",569,27.5,59,2.3
2014,"55103",608,28.8,36,1.8
2014,"39005",681,24.1,26,1.3
2014,"49017",644,19.1,183,4.3
2014,"18125",608,26.9,49,2.7
2014,"04027",847,30.3,19,1.3
2014,"36073",638,32.8,21,2.3
2014,"29145",631,27.9,36,3
2014,"51660",843,33.4,35,2.1
2014,"51083",555,33.6,27,3.7
2014,"54027",513,28.8,15,2.7
2014,"40105",627,27,80,2.1
2014,"21125",566,29.2,25,2.3
2014,"48403",542,27.7,124,8.5
2014,"22007",600,27.8,31,4
2014,"48123",641,27,75,3
2014,"21177",530,28.5,29,3.7
2014,"05021",513,31.5,21,2.8
2014,"04021",979,29.8,28,1.1
2014,"39175",610,25.7,23,2.2
2014,"37071",723,32.4,15,1.1
2014,"31143",607,21.1,37,4.4
2014,"49047",964,23.7,100,2.4
2014,"27101",547,23.1,22,3.1
2014,"08077",841,33.5,27,1.5
2014,"46039",438,17.3,31,5.7
2014,"29043",745,28.5,28,1.3
2014,"38097",561,23.9,41,1.3
2014,"35049",930,30.6,23,1.5
2014,"26047",764,30.4,46,3.3
2014,"27069",473,22.3,47,2.8
2014,"08041",941,30.3,12,0.6
2014,"49011",897,28.3,15,1.2
2014,"48157",1187,27.4,25,1
2014,"42071",896,31.4,11,0.8
2014,"34013",1069,33.3,8,0.4
2014,"12095",1036,35.3,8,0.6
2014,"47189",858,32.1,26,2.2
2014,"17147",739,22.9,34,4.1
2014,"39041",927,27.3,25,1
2014,"38005",410,20.1,16,2.4
2014,"02290",658,22.4,31,1.6
2014,"28161",396,34.1,79,8.7
2014,"48131",719,21.1,239,5.7
2014,"48377",400,22,69,1.8
2014,"05067",537,28.8,16,2.4
2014,"29143",534,28.8,20,3
2014,"01007",610,26.6,49,5.9
2014,"51720",532,28.2,137,5.1
2014,"30003",675,23.6,38,5.6
2014,"26083",725,34.7,374,13.8
2014,"40071",621,25.7,22,1.5
2014,"31061",479,26.5,90,11.3
2014,"40135",618,30.9,26,1.8
2014,"48059",641,25.1,76,6.7
2014,"51097",878,25.3,57,4.4
2014,"28071",799,41.8,34,5.1
2014,"05139",646,27.7,23,2.5
2014,"46019",582,30.1,44,6.6
2014,"48219",671,25.3,47,2.5
2014,"37019",860,33.7,32,2.2
2014,"31079",656,25.6,18,1.6
2014,"27047",554,26.9,39,1.5
2014,"42067",587,26.5,29,2.3
2014,"01125",782,32.6,16,1.6
2014,"49025",896,25.3,66,3
2014,"04005",990,33,26,1.3
2014,"48291",739,26.5,25,2.3
2014,"48363",699,29.9,37,2.9
2014,"48379",683,26.8,95,4.6
2014,"05015",638,27,55,2.9
2014,"12107",655,34.6,32,2.3
2014,"28149",672,31.9,32,2.4
2014,"28101",623,25.8,58,5.5
2014,"54097",566,25.9,42,3.4
2014,"29119",583,26.8,30,2.7
2014,"28015",480,24.7,191,7.4
2014,"37005",577,32.2,71,8.3
2014,"13023",636,32.7,38,5.3
2014,"02122",938,26.1,34,1.7
2014,"20131",516,24,29,2.2
2014,"12085",958,33.2,22,1.6
2014,"32029",699,21.5,1180,10
2014,"39037",589,27.1,20,1.9
2014,"27075",675,30.2,91,3.9
2014,"17129",653,23.1,60,2.2
2014,"46059",464,22.3,41,2.8
2014,"12035",1046,31.5,38,3.1
2014,"18087",693,24.4,40,1.6
2014,"08093",1087,34.3,175,4.8
2014,"36107",641,28.8,28,2.1
2014,"08005",1029,31.6,13,0.6
2014,"06067",1035,33.8,9,0.4
2014,"40109",768,30,7,0.6
2014,"18059",851,27.5,42,2.3
2014,"39055",818,26.2,40,2.4
2014,"38017",694,26.2,12,0.8
2014,"42055",801,28.3,19,1.1
2014,"06087",1427,35.8,28,1.4
2014,"18037",614,25.2,30,2.7
2014,"05079",598,31.9,62,3.6
2014,"29203",512,31.8,61,5.9
2014,"13209",534,29.2,42,4.1
2014,"41069",561,22.3,28,2.9
2014,"54021",545,29.6,59,5.6
2014,"12123",545,26.2,110,7.2
2014,"22035",490,41.2,49,7.1
2014,"13319",571,31.6,42,4.5
2014,"38079",369,26.7,57,4.4
2014,"51830",1063,33.8,57,2.9
2014,"21071",550,32.7,23,3.1
2014,"54059",556,27,59,3.9
2014,"49041",709,25.3,45,2.5
2014,"20065",480,26.1,61,10.4
2014,"48317",707,23.1,142,6.1
2014,"29135",537,26.2,45,4.7
2014,"40039",614,24.4,42,2.9
2014,"31133",468,23.3,39,5
2014,"51091",470,26.3,145,6.6
2014,"37113",747,34.4,42,3.6
2014,"40151",594,21.3,58,3.5
2014,"42097",609,27.9,21,1.5
2014,"21227",681,30.8,15,2
2014,"19025",507,26.3,20,6.2
2014,"19131",534,24.7,73,4
2014,"45073",690,33.2,32,3.1
2014,"36053",730,27.2,25,1.5
2014,"16069",667,27.1,28,2
2014,"18151",650,27.2,29,2.2
2014,"51109",963,29.1,38,3.7
2014,"31047",648,23.7,28,2.9
2014,"27033",567,30.8,119,3.3
2014,"31139",563,19.5,32,2.9
2014,"31035",541,21.2,29,1.5
2014,"23015",809,28.7,43,1.9
2014,"48269",775,15,147,8.6
2014,"48089",681,23.6,72,3
2014,"21191",578,23.8,35,1.9
2014,"29129",544,24,70,2.8
2014,"17145",512,30.8,45,4.3
2014,"48055",776,28.8,41,2.1
2014,"21039",557,23.5,51,5
2014,"28095",561,27.7,33,2.4
2014,"28123",596,27.2,44,5.8
2014,"45037",580,27.8,38,2.6
2014,"48249",727,26.4,57,3
2014,"30089",636,28.2,49,2.5
2014,"48305",625,31.5,97,4.6
2014,"40063",575,28.1,32,3.4
2014,"29123",598,31.9,37,3.7
2014,"51195",612,35.6,27,5.3
2014,"48307",650,32.8,74,14.2
2014,"39107",650,25.6,25,3.1
2014,"05125",791,27.3,25,1.7
2014,"20149",731,23.8,78,2.1
2014,"06007",899,36.5,16,1.4
2014,"08047",1043,28.8,85,8.7
2014,"55111",737,29.4,23,1.5
2014,"19015",642,26.9,42,2.8
2014,"16055",823,30.5,28,1.9
2014,"54037",887,30.6,47,2.9
2014,"12053",894,35.4,16,2.1
2014,"20143",619,25.3,33,4.3
2014,"19077",591,24.2,31,3.7
2014,"38025",750,20.1,172,4.6
2014,"25003",754,30.3,21,1.1
2014,"46021",564,28.9,229,11.9
2014,"55077",728,24.2,30,1.6
2014,"37031",780,28.3,19,1.4
2014,"33011",1067,29.8,10,0.6
2014,"27123",853,31.1,7,0.6
2014,"01073",811,32.5,9,0.7
2014,"25013",807,32.5,12,0.7
2014,"46127",764,22.9,39,2.8
2014,"39095",664,32,7,0.8
2014,"39045",794,30,15,1.6
2014,"55063",741,29.3,16,1.1
2014,"51069",1111,27.4,34,2.3
2014,"48125",478,18.3,34,7.1
2014,"19053",482,28,49,4.2
2014,"13087",630,34,41,3.9
2014,"49015",620,23.6,32,4
2014,"48421",624,20.9,71,9.4
2014,"46075",386,19,127,2.1
2014,"55051",506,28.7,38,3.3
2014,"42105",595,29.3,22,2.2
2014,"21089",626,30.5,24,3.6
2014,"48413",506,20,85,13.3
2014,"29137",565,24,39,2.8
2014,"51740",967,33.3,14,1.2
2014,"39125",588,27.8,31,4.7
2014,"36109",965,34.3,20,1.7
2014,"20047",507,20.6,29,4.5
2014,"02060",1043,20.6,82,2.7
2014,"05131",635,29.4,16,1.6
2014,"41009",801,31.7,39,2.6
2014,"13103",937,28.4,62,2.4
2014,"18167",683,31.9,13,1.4
2014,"42111",572,26.1,20,1.9
2014,"31005",625,19.4,168,30.9
2014,"42037",710,31.2,18,1.2
2014,"36099",692,30.5,23,2.9
2014,"06093",799,36.8,40,2.7
2014,"40065",685,26.2,26,2.6
2014,"45087",617,30.9,27,2.9
2014,"39067",630,28.5,30,2.1
2014,"48193",613,26.3,73,5.6
2014,"16003",554,23.9,122,4.5
2014,"22059",466,23.2,127,1.9
2014,"22099",660,27.6,49,3.8
2014,"39079",634,32,39,3.2
2014,"54075",538,27.9,86,3.1
2014,"21027",520,25.9,15,3.5
2014,"22003",561,27.8,34,1.9
2014,"20177",727,30.1,15,1.3
2014,"48251",881,26.9,23,1.1
2014,"27081",522,24,40,2.7
2014,"37029",1143,35.8,115,5.9
2014,"18069",667,28,28,2.2
2014,"16019",706,29.5,19,1.4
2014,"01003",882,31.2,19,1.5
2014,"37151",644,29.9,18,1.5
2014,"56041",675,24.2,43,2.4
2014,"46065",579,23.1,38,3.3
2014,"51149",1252,31.1,68,3.3
2014,"22055",771,29.3,13,1.3
2014,"26139",782,29.8,21,1.5
2014,"13067",988,30.1,10,0.7
2014,"51735",1223,27.2,193,5.6
2014,"51600",1671,33.3,63,3.9
2014,"55095",720,28,22,1.1
2014,"36027",1124,32.7,13,1.4
2014,"05107",586,35.9,35,2.9
2014,"51081",728,29.2,44,10.6
2014,"05137",489,26.6,104,3.2
2014,"01063",434,33.3,111,4.5
2014,"13019",533,33.1,45,4.5
2014,"35039",644,32.5,58,7.1
2014,"35011",460,23.3,227,4.9
2014,"51595",669,31.7,57,5.9
2014,"31101",606,25.4,28,4.1
2014,"41027",867,28.8,96,3.1
2014,"22023",715,19,102,11.1
2014,"47117",643,29.5,35,1.8
2014,"51163",759,29.9,75,3
2014,"42127",783,34.3,41,3.4
2014,"48451",737,29.6,21,1.4
2014,"53037",809,38.8,30,3.2
2014,"46037",487,31.3,47,9.3
2014,"36105",851,32.3,29,1.9
2014,"51770",719,29.4,14,1.5
2014,"48037",713,31.3,26,2.3
2014,"08051",882,31.4,51,2.3
2014,"51063",553,18,85,6.6
2014,"45021",647,28.9,25,1.9
2014,"06025",772,33.2,18,1.5
2014,"39167",592,29.1,25,1.8
2014,"55125",676,30.3,24,2.7
2014,"17175",600,22.4,44,2.1
2014,"20063",532,22.9,54,1.7
2014,"18035",690,36.7,17,1.8
2014,"36057",702,30.7,18,1.9
2014,"42033",586,28.8,22,1.7
2014,"27107",565,28.8,67,3.9
2014,"53065",670,31.4,25,1.7
2014,"27001",617,28.7,41,2
2014,"04017",667,27.9,34,1.6
2014,"20099",579,27.6,38,3.4
2014,"31085",495,19,333,5.8
2014,"37013",653,31.5,32,3.7
2014,"17181",519,29.2,41,3.6
2014,"12003",727,32.3,53,7.2
2014,"16033",478,19.6,123,8.5
2014,"48227",723,24.7,41,2.4
2014,"48013",731,21.6,45,2.7
2014,"22043",721,28.4,138,5.3
2014,"48185",655,30.4,132,4.6
2014,"01029",604,24.8,49,7.3
2014,"30073",564,25.1,44,4.8
2014,"02180",1168,25.5,78,1.8
2014,"46123",558,33.1,82,4.7
2014,"54045",555,28,26,4.6
2014,"39163",642,32.2,51,3.3
2014,"12075",674,33,28,3
2014,"29163",606,28.3,42,3.9
2014,"48353",560,25.1,42,3
2014,"19011",604,24.9,36,2.3
2014,"48041",862,39.9,13,2.2
2014,"51019",756,31.4,37,3
2014,"51015",806,27.5,44,1.6
2014,"27125",506,26.8,53,3.4
2014,"48309",767,32.5,15,1.2
2014,"46083",840,23.3,24,2
2014,"34029",1337,38,18,1
2014,"51013",1802,26.6,21,0.6
2014,"37081",761,30.7,7,0.8
2014,"21067",766,31,11,0.8
2014,"27079",703,27.8,77,1.6
2014,"49051",1025,31.1,88,5.8
2014,"42007",642,28.1,13,1
2014,"55121",644,25.4,22,1.1
2014,"02270",711,23.3,167,5.7
2014,"46113",431,19.1,14,2
2015,"37187",635,37.5,93,5.9
2015,"13165",508,43.9,46,16.8
2015,"05011",565,34.9,50,9.3
2015,"21153",478,34.8,34,5.6
2015,"22035",450,35.8,73,5.2
2015,"28053",522,31.3,36,4
2015,"13007",408,36,38,10.5
2015,"05065",508,33.5,45,3.3
2015,"51027",637,36.7,49,5.9
2015,"13069",545,29.4,32,3
2015,"37131",644,38,60,4.5
2015,"31125",534,26.3,35,5
2015,"16071",530,27.8,146,8.6
2015,"46111",506,20,36,4.1
2015,"48499",738,31.7,27,4
2015,"17107",624,26.8,11,3.2
2015,"24023",658,27.6,39,2.2
2015,"20107",630,23.6,54,4.2
2015,"17051",578,27.2,46,2.9
2015,"51680",778,34.4,18,1.6
2015,"42083",598,29.5,16,1.7
2015,"21191",583,24.7,40,3.6
2015,"48223",676,29.5,22,2.8
2015,"21173",646,27.1,21,2
2015,"29075",531,25,52,3.2
2015,"38045",578,22.2,40,3.3
2015,"13247",916,34.2,22,3.1
2015,"01051",785,28.3,42,2.4
2015,"19063",608,26.7,46,8.7
2015,"08081",721,28.4,40,3.3
2015,"20127",619,24.7,54,2.8
2015,"51071",593,24.2,28,3.1
2015,"20153",582,25.7,19,2.7
2015,"31163",520,17.9,97,3.4
2015,"48297",699,23.5,94,4.7
2015,"51580",590,29,39,9.2
2015,"22099",656,26.5,38,3.7
2015,"28141",526,27,34,3.5
2015,"05047",584,27.8,31,5.2
2015,"51083",549,31.7,26,3.9
2015,"48331",652,29.3,69,3.5
2015,"05141",596,32.1,26,3.8
2015,"48007",822,32.9,88,7.7
2015,"32027",607,24.3,176,4.5
2015,"28099",602,26,36,4
2015,"13025",530,26.2,32,3
2015,"29077",701,30.8,10,0.9
2015,"18183",624,23.6,44,2.4
2015,"44005",1111,29.5,36,1.1
2015,"35043",1022,30.4,41,2.1
2015,"18069",672,28.4,25,2.1
2015,"13013",913,29.2,34,1.6
2015,"26121",673,34.9,16,1.5
2015,"17173",554,23.2,57,1.9
2015,"27105",627,26.1,39,3.6
2015,"38019",485,25.5,26,14.3
2015,"08014",1336,27.4,38,1.6
2015,"24033",1294,31.1,9,0.5
2015,"21185",833,27,53,2.4
2015,"37179",868,30.4,31,1.2
2015,"02068",1044,11.9,698,2.8
2015,"24017",1487,33.9,54,2.2
2015,"55039",688,26.4,15,1.2
2015,"36087",1335,37.6,23,1.7
2015,"27157",699,28,57,1.5
2015,"53073",925,34.1,18,1.4
2015,"48393",844,20.8,98,20.5
2015,"55101",783,30.3,15,1.1
2015,"25015",965,32.6,24,1.2
2015,"35029",551,27.9,45,2.9
2015,"13061",375,32,86,8.9
2015,"45089",569,33.4,64,3.3
2015,"21169",504,28.1,43,6.1
2015,"13321",627,33,35,3.5
2015,"02164",707,15.7,101,2.4
2015,"01053",560,31.1,31,3.1
2015,"17069",356,29.2,53,6.5
2015,"21201",539,32.1,47,5.1
2015,"13101",612,24,105,8.5
2015,"13021",743,36.3,15,1.7
2015,"13047",730,26.5,37,2.3
2015,"26007",564,29.6,26,2.7
2015,"02185",1087,17.7,91,2.3
2015,"18123",608,27,40,3.2
2015,"21047",754,29.9,29,1.6
2015,"51063",527,18.6,53,4.3
2015,"47053",605,28.6,25,1.9
2015,"19177",476,22.3,73,2
2015,"13111",664,32.1,37,4
2015,"42063",694,32.6,26,2.3
2015,"19069",574,21.3,29,2.8
2015,"13177",931,29.2,81,2.5
2015,"31047",653,24.8,28,3.1
2015,"45077",704,34.1,17,1.6
2015,"01001",883,32.8,36,3.4
2015,"27153",567,26.8,24,2.2
2015,"40125",650,27.1,18,1.3
2015,"56043",605,23.8,47,4.3
2015,"48195",638,25.6,43,6.6
2015,"20179",479,18.2,66,6.9
2015,"48469",793,29.4,27,1.5
2015,"47035",630,30.6,38,2
2015,"04017",656,28.6,29,1.6
2015,"21007",611,31.9,42,4
2015,"20181",643,27.6,45,8.1
2015,"40035",621,28.4,29,3.1
2015,"47183",561,30.2,18,3.8
2015,"01039",599,26.3,26,1.8
2015,"29091",561,30,21,2.9
2015,"47109",578,30.2,22,3.5
2015,"30051",517,19.2,34,9.8
2015,"21069",497,26.7,42,3.3
2015,"46109",519,23.1,46,2.3
2015,"48307",658,29.6,117,12.4
2015,"28117",547,27.3,43,4
2015,"06113",1102,35.4,21,1.2
2015,"53055",962,29.8,44,1.7
2015,"41029",886,35.7,15,1.5
2015,"39157",674,28,16,1.5
2015,"08079",761,30.3,173,13.8
2015,"31039",588,23.5,33,2.7
2015,"19195",523,27.5,49,3.7
2015,"29177",728,28.5,44,2.1
2015,"35028",931,23.1,53,2.6
2015,"08013",1187,34.7,19,1.2
2015,"08069",1035,34,19,0.9
2015,"50007",1102,32.2,23,1
2015,"34015",1072,34.5,25,1.9
2015,"47157",859,33.7,6,0.5
2015,"06077",1024,34.5,15,0.7
2015,"27039",635,25.8,30,3.5
2015,"18089",819,31.6,10,0.9
2015,"39175",618,25.8,21,2.2
2015,"37021",829,30.8,16,1.2
2015,"12045",800,30.4,155,7.3
2015,"48085",1119,26.5,12,0.6
2015,"55078",469,25.8,67,6.4
2015,"37183",948,28.5,6,0.5
2015,"47069",616,36.3,41,3.1
2015,"41069",544,23.2,26,3.8
